gwirion,ˈgwirjõn,02083.wav
heizez,ˈhɛjzɛs,02084.wav
hol,ˈɔl,02085.wav
hopal,ˈhopal,02086.wav
horzh,ˈhɔrs,02087.wav
irvin,ˈirvin,02088.wav
isañ,ˈisɑ̃,02089.wav
jandarm,ˈʒɑ̃ndarm,02090.wav
kamion,kɑ̃ˈmiõn,02091.wav
katekiz,kateˈki:s,02092.wav
kler,ˈkle:r,02093.wav
kludañ,ˈkly:dɑ̃,02094.wav
kostezenn,kosˈte:zɛn,02095.wav
kroug,ˈkru:k,02096.wav
krug,ˈkry:k,02097.wav
lanv,ˈlɑ̃:no,02098.wav
lez,ˈle:s,02099.wav
lid,ˈli:t,02100.wav
locʼh,ˈlox,02101.wav
lovr,ˈlɔwr,02102.wav
magerez,maˈge:rɛs,02103.wav
meneg,ˈme:nɛk,02104.wav
merañ,ˈme:rɑ̃,02105.wav
merdead,mɛrˈdeat,02106.wav
metr,ˈmɛtr,02107.wav
morian,moˈriɑ̃n,02108.wav
moue,ˈmwe:,02109.wav
munud,ˈmy:nyt,02110.wav
niveriñ,niˈve:ri,02111.wav
onn,ˈõn,02112.wav
peulvan,ˈpølvɑ̃n,02113.wav
pikol,ˈpikɔl,02114.wav
planedenn,plɑ̃ˈne:dɛn,02115.wav
richanañ,riˈʃɑ̃:nɑ̃,02116.wav
run,ˈry:n,02117.wav
saveteiñ,saveˈtei,02118.wav
skluz,ˈskly:s,02119.wav
soul,ˈsu:l,02120.wav
spagnoleg,spɑ̃ˈɲo:lɛk,02121.wav
tosenn,ˈtosɛn,02122.wav
tre,ˈtre:,02123.wav
trebez,ˈtre:bɛs,02124.wav
trouzal,ˈtru:zal,02125.wav
unvaniezh,ynvɑ̃ˈniɛs,02126.wav
abeg,ˈɑ:bɛk,02127.wav
abostol,aˈbostɔl,02128.wav
ampoezon,ɑ̃mˈpwe:zõn,02129.wav
aonik,ˈɑ̃wnik,02130.wav
arar,ˈɑ:rar,02131.wav
arcʼhoazh,arˈxwɑ:s,02132.wav
arvor,ˈarvor,02133.wav
aviel,aˈviɛl,02134.wav
a-boan,aˈbwɑ̃:n,02135.wav
barlenn,ˈbarlɛn,02136.wav
beajour,beˈɑ:ʒur,02137.wav
brasaat,braˈsɑ:t,02138.wav
brud,ˈbry:t,02139.wav
bugul,ˈby:gyl,02140.wav
choaz,ˈʃwɑ:s,02141.wav
cʼhoar-gaer,xwarˈgɛ:r,02142.wav
darempred,daˈrɛmprɛt,02143.wav
dever,ˈde:vɛr,02144.wav
diavaez,diaˈvɛ:s,02145.wav
didruez,diˈdryɛs,02146.wav
dinerzh,ˈdi:nɛrs,02147.wav
direnn,ˈdi:rɛn,02148.wav
dismantrañ,dizˈmɑ̃ntrɑ̃,02149.wav
displijout,disˈpli:ʒut,02150.wav
donezon,dõˈne:zõn,02151.wav
douster,ˈdustɛr,02152.wav
druzoni,dryˈzõ:ni,02153.wav
eostiñ,ˈɛwsti,02154.wav
estren,ˈestrɛn,02155.wav
eurediñ,øˈre:di,02156.wav
evel-se,evɛlˈse:,02157.wav
fallentez,faˈlɛntɛs,02158.wav
fiez,ˈfiɛs,02159.wav
froud,ˈfru:t,02160.wav
gloar,ˈglwɑ:r,02161.wav
golvan,ˈgolvɑ̃n,02162.wav
goriñ,ˈgo:ri,02163.wav
groñs,ˈgrõ:s,02164.wav
gwerzenn,ˈgwɛrzɛn,02165.wav
gweuz,ˈgwø:s,02166.wav
hañval,ˈhɑ̃:val,02167.wav
henhont,ˈhenõnt,02168.wav
hent-houarn,hɛnˈtuarn,02169.wav
hevelep,heˈve:lep,02170.wav
hun,ˈyn,02171.wav
imaj,ˈimaʃ,02172.wav
kablus,ˈkablys,02173.wav
kaeraat,kɛˈrɑ:t,02174.wav
kenseurt,ˈkɛnsœrt,02175.wav
keñver,ˈkẽ:vɛr,02176.wav
kest,ˈkest,02177.wav
kignen,ˈkiɲɛn,02178.wav
koadour,ˈkwɑ:dur,02179.wav
koublad,ˈku:blat,02180.wav
kouign,ˈkwiɲ,02181.wav
koustiañs,kusˈtiɑ̃s,02182.wav
kredenn,ˈkre:dɛn,02183.wav
kri,ˈkri:,02184.wav
krouer,ˈkrwe:r,02185.wav
kustum,ˈkystym,02186.wav
lanneg,ˈlɑ̃nɛk,02187.wav
lañs,ˈlɑ̃s,02188.wav
lardañ,ˈlardɑ̃,02189.wav
lavar,ˈlɑ:var,02190.wav
lemmañ,ˈlɛmɑ̃,02191.wav
lugernus,lyˈgɛrnys,02192.wav
mab-den,mabˈde:n,02193.wav
mab-kaer,mapˈkɛ:r,02194.wav
macʼhagnañ,maˈhɑ̃ɲɑ̃,02195.wav
macʼhañ,ˈmahɑ̃,02196.wav
magadur,maˈgɑ:dyr,02197.wav
mammenn,ˈmɑ̃mɛn,02198.wav
mamm-gaer,mɑ̃mˈgɛ:r,02199.wav
man,ˈmɑ̃:n,02200.wav
merglañ,ˈmɛrglɑ̃,02201.wav
mezvier,ˈmɛwjɛr,02202.wav
mezviñ,ˈmɛwi,02203.wav
min,ˈmi:n,02204.wav
morgousket,morˈguskɛt,02205.wav
mouest,ˈmwest,02206.wav
muntrer,ˈmyntrɛr,02207.wav
neket,ˈneket,02208.wav
nep,ˈnep,02209.wav
nerzh-kalon,nɛrsˈkɑ:lõn,02210.wav
neuñv,ˈnœ̃:,02211.wav
nezañ,ˈne:zɑ̃,02212.wav
nij,ˈni:ʃ,02213.wav
noblañs,ˈno:blɑ̃s,02214.wav
noter,ˈnotɛr,02215.wav
pempvet,ˈpɛmvet,02216.wav
peroked,peˈrokɛt,02217.wav
plom,ˈplõm,02218.wav
post,ˈpost,02219.wav
purgator,pyrˈgatɔr,02220.wav
romant,ˈromɑ̃n,02221.wav
ruilhal,ˈryʎal,02222.wav
sallañ,ˈsalɑ̃,02223.wav
sentus,ˈsɛntys,02224.wav
skrapañ,ˈskrapɑ̃,02225.wav
soursial,surˈsial,02226.wav
spiañ,ˈspiɑ̃,02227.wav
spontailh,ˈspõntaʎ,02228.wav
stekiñ,ˈsteki,02229.wav
sterenn,ˈste:rɛn,02230.wav
stivell,ˈsti:vɛl,02231.wav
tad-kaer,tatˈkɛ:r,02232.wav
tañva,ˈtɑ̃:va,02233.wav
teirvet,ˈtɛjrvet,02234.wav
teñvalijenn,tẽvaˈli:ʒɛn,02235.wav
test,ˈtest,02236.wav
tregas,ˈtre:gas,02237.wav
treitour,ˈtrɛjtur,02238.wav
trivet,ˈtri:vet,02239.wav
gouel-mikael,gwelmiˈkɛ:l,02240.wav
ant,ˈɑ̃nt,02241.wav
banal,ˈbɑ̃:nal,02242.wav
bevañs,ˈbe:vɑ̃s,02243.wav
bizoù,ˈbi:zu,02244.wav
boser,ˈbosɛr,02245.wav
chokolad,ʃoˈko:lat,02246.wav
cʼhwecʼhvet,ˈxwɛhvet,02247.wav
degemer,deˈgemɛr,02248.wav
eizhvet,ˈɛjzvet,02249.wav
feurmiñ,ˈfœrmi,02250.wav
glacʼhariñ,glaˈhɑ:ri,02251.wav
gousperoù,gusˈpe:ru,02252.wav
gwalleur,ˈgwalœr,02253.wav
kala-goañv,kalaˈgoɑ̃,02254.wav
kompagnunezh,kõmpaˈɲy:nɛs,02255.wav
kreiznoz,krɛjzˈno:s,02256.wav
lore,ˈlo:re,02257.wav
moaien,ˈmwajɛn,02258.wav
seizhvet,ˈsɛjzvet,02259.wav
sonenn,ˈsõ:nɛn,02260.wav
souezhañ,ˈswe:zɑ̃,02261.wav
trema,ˈtrema,02262.wav
uzin,ˈy:zin,02263.wav
karrad,ˈkarat,02264.wav
lomm,ˈlom,02265.wav
santel,ˈsɑ̃ntɛl,02266.wav
tiad,ˈtiat,02267.wav
alez,ˈɑ:lɛs,02268.wav
a-ratozh,aˈratɔs,02269.wav
birvidik,birˈvi:dik,02270.wav
boaz,ˈbwɑ:s,02271.wav
brallañ,ˈbralɑ̃,02272.wav
briad,ˈbriat,02273.wav
cʼhwitañ,ˈxwitɑ̃,02274.wav
danevell,dɑ̃ˈne:vɛl,02275.wav
dibaouez,diˈbɔwɛs,02276.wav
dieub,ˈdiøp,02277.wav
diri,ˈdi:ri,02278.wav
diskuliañ,disˈkyljɑ̃,02279.wav
dismegañs,dizˈme:gɑ̃s,02280.wav
dizalcʼh,ˈdi:zalx,02281.wav
dizaon,ˈdi:zɑ̃wn,02282.wav
drant,ˈdrɑ̃nt,02283.wav
dres,ˈdrɛs,02284.wav
dresañ,ˈdrɛsɑ̃,02285.wav
eien,ˈɛjɛn,02286.wav
enaou,ˈe:nɔw,02287.wav
enebiñ,eˈne:bi,02288.wav
engroez,ˈeŋgrwes,02289.wav
enkrez,ˈeŋkrɛs,02290.wav
enoeiñ,eˈnwei,02291.wav
estreget,esˈtre:gɛt,02292.wav
e-doug,eˈdu:k,02293.wav
e-giz,eˈgi:s,02294.wav
faezh,ˈfɛ:s,02295.wav
fallagriezh,falaˈgriɛs,02296.wav
fallakr,faˈlakr,02297.wav
figus,ˈfi:gys,02298.wav
fiñv,ˈfĩw,02299.wav
foranañ,foˈrɑ̃:nɑ̃,02300.wav
fougaser,fuˈgasɛr,02301.wav
fouge,ˈfu:ge,02302.wav
fraezh,ˈfrɛ:s,02303.wav
fraoñv,ˈfrɑ̃w,02304.wav
freuz,ˈfrø:s,02305.wav
freuzañ,ˈfrø:zɑ̃,02306.wav
frikañ,ˈfrikɑ̃,02307.wav
frilien,friˈliɛn,02308.wav
from,ˈfrõm,02309.wav
fronell,ˈfrõ:nɛl,02310.wav
fun,fy:n,02311.wav
garventez,garˈvɛntɛs,02312.wav
glasvez,ˈglazvɛs,02313.wav
glebor,ˈgle:bɔr,02314.wav
grignol,ˈgriɲɔl,02315.wav
gris,ˈgri:s,02316.wav
grouan,ˈgruɑ̃n,02317.wav
grozmolat,grozˈmo:lat,02318.wav
gwarizi,gwaˈri:zi,02319.wav
gwasked,ˈgwaskɛt,02320.wav
gwigour,ˈgwi:gur,02321.wav
harzh,ˈhars,02322.wav
hast,ˈhast,02323.wav
heg,ˈhe:k,02324.wav
heñchañ,ˈhẽʃɑ̃,02325.wav
heug,ˈhø:k,02326.wav
hiboud,ˈhi:but,02327.wav
hinienn,hiˈniɛn,02328.wav
hiviziken,hiviˈzikɛn,02329.wav
hogos,ˈo:gos,02330.wav
hudur,ˈhy:dyr,02331.wav
imoret,iˈmo:rɛt,02332.wav
istrogell,isˈtro:gɛl,02333.wav
javed,ˈʒɑ:vɛt,02334.wav
kadarn,ˈkɑ:darn,02335.wav
kammed,ˈkɑ̃mɛt,02336.wav
kann-loar,kɑ̃nˈlwɑ:r,02337.wav
kaotigell,kɔˈti:gɛl,02338.wav
karg,ˈkark,02339.wav
karned,ˈkarnɛt,02340.wav
kastiz,ˈkastis,02341.wav
kazetenner,kazeˈtenɛr,02342.wav
kefridi,keˈfri:di,02343.wav
kelaouenn,keˈlɔwɛn,02344.wav
kelvez,ˈkɛlves,02345.wav
kilo,ˈki:lo,02346.wav
kleuziañ,ˈkløzjɑ̃,02347.wav
koabr,ˈkwabr,02348.wav
kompez,ˈkõmpɛs,02349.wav
kouez,ˈkuɛs,02350.wav
krizder,ˈkrizdɛr,02351.wav
krozal,ˈkro:zal,02352.wav
kuzul,ˈky:zyl,02353.wav
lakepod,laˈkepot,02354.wav
latar,ˈlatar,02355.wav
le,ˈle:,02356.wav
led,ˈle:t,02357.wav
leizh,ˈlɛjs,02358.wav
letern,ˈletɛrn,02359.wav
leton,ˈletõn,02360.wav
letonenn,leˈtõ:nɛn,02361.wav
lipig,ˈlipik,02362.wav
locʼhañ,ˈlohɑ̃,02363.wav
loman,ˈlomɑ̃n,02364.wav
lounezh,ˈlu:nɛs,02365.wav
luch,ˈlyʃ,02366.wav
mantrañ,ˈmɑ̃ntrɑ̃,02367.wav
marcʼh-tan,marxˈtɑ̃:n,02368.wav
marzh,ˈmars,02369.wav
meizañ,ˈmɛjzɑ̃,02370.wav
melegan,meˈle:gɑ̃n,02371.wav
menel,ˈme:nɛl,02372.wav
mervent,ˈmɛrvɛnt,02373.wav
merzout,ˈmɛrzut,02374.wav
mezeg,ˈme:zɛk,02375.wav
milgin,ˈmilgin,02376.wav
moustrañ,ˈmustrɑ̃,02377.wav
nacʼh,ˈnax,02378.wav
naer-wiber,nɛrˈwi:bɛr,02379.wav
nozelenn,noˈze:lɛn,02380.wav
oberenn,oˈbe:rɛn,02381.wav
padal,paˈdɑ:l,02382.wav
pareañ,paˈreɑ̃,02383.wav
pav-bran,pawˈbrɑ̃:n,02384.wav
peadra,peaˈdrɑ:,02385.wav
perlez,ˈpɛrlɛs,02386.wav
perukenner,peryˈkɛnɛr,02387.wav
pijama,piʒaˈma,02388.wav
pilpous,ˈpilpus,02389.wav
pismigañ,pisˈmi:gɑ̃,02390.wav
pistig,ˈpistik,02391.wav
podez,ˈpo:dɛs,02392.wav
poell,ˈpwɛl,02393.wav
potailh,ˈpotaʎ,02394.wav
pourmenadenn,purmeˈnɑ:dɛn,02395.wav
prenn,ˈprɛn,02396.wav
prof,prof,02397.wav
profañ,ˈprofɑ̃,02398.wav
pupli,ˈpypli,02399.wav
put,ˈpyt,02400.wav
randoniñ,rɑ̃nˈdõ:ni,02401.wav
ranngalon,rɑ̃nˈgɑ:lõn,02402.wav
rediañ,reˈdiɑ̃,02403.wav
rest,ˈrest,02404.wav
reuzeudik,røˈzø:dik,02405.wav
riell,ˈriɛl,02406.wav
rimadell,riˈmɑ:dɛl,02407.wav
rividik,riˈvi:dik,02408.wav
rocʼhal,ˈrɔhal,02409.wav
rouestl,ˈrwestl,02410.wav
rouez,ˈrwe:s,02411.wav
rusk,ˈrysk,02412.wav
sabatuiñ,sabaˈtyi,02413.wav
san,ˈsɑ̃:n,02414.wav
sebezañ,seˈbe:zɑ̃,02415.wav
sifern,ˈsifɛrn,02416.wav
skas,ˈskas,02417.wav
skediñ,ˈske:di,02418.wav
skiltr,ˈskiltr,02419.wav
skin,ˈski:n,02420.wav
sklent,ˈsklɛnt,02421.wav
skoazell,ˈskwɑ:zɛl,02422.wav
skoilh,ˈskɔʎ,02423.wav
skorañ,ˈsko:rɑ̃,02424.wav
skrilh,ˈskriʎ,02425.wav
souchañ,ˈsuʃɑ̃,02426.wav
spegañ,ˈspe:gɑ̃,02427.wav
stabil,ˈstɑ:bil,02428.wav
stign,ˈstiɲ,02429.wav
stlabezañ,stlaˈbe:zɑ̃,02430.wav
stok,ˈstɔk,02431.wav
strafuilh,ˈstrafyʎ,02432.wav
streviañ,ˈstrevjɑ̃,02433.wav
strouezh,ˈstrwe:s,02434.wav
sujañ,ˈsy:ʒɑ̃,02435.wav
surentez,syˈrɛntɛs,02436.wav
sutal,ˈsytal,02437.wav
sutell,ˈsytɛl,02438.wav
tailhoù,ˈtaʎu,02439.wav
taksi,ˈtaksi,02440.wav
tanañ,ˈtɑ̃:nɑ̃,02441.wav
tantad,ˈtɑ̃ntat,02442.wav
tasmant,ˈtasmɑ̃nt,02443.wav
teñzor,ˈtẽ:zɔr,02444.wav
tort,ˈtɔrt,02445.wav
tourcʼh,ˈturx,02446.wav
tourtañ,ˈturtɑ̃,02447.wav
trabas,ˈtrɑ:bas,02448.wav
tregerniñ,treˈgɛrni,02449.wav
treizhañ,ˈtrɛjzɑ̃,02450.wav
trellañ,ˈtrɛlɑ̃,02451.wav
tro-wenn,troˈwɛn,02452.wav
trumm,ˈtrym,02453.wav
tufañ,ˈtyfɑ̃,02454.wav
ufern,ˈyfɛrn,02455.wav
ulocʼh,y:lɔx,02456.wav
urzhiañ,ˈyrzjɑ̃,02457.wav
uvel,ˈy:vɛl,02458.wav
van,ˈvɑ̃:n,02459.wav
votadeg,voˈtɑ:dɛk,02460.wav
war-du,warˈdy:,02461.wav
war-eeun,waˈreøn,02462.wav
war-laez,warˈlaɛs,02463.wav
well-wazh,wɛlˈwɑ:s,02464.wav
yudal,ˈjy:dal,02465.wav
anez,ˈɑ̃:nɛs,02466.wav
a-zoare,aˈzwɑ:re,02467.wav
berad,ˈbe:rat,02468.wav
bleuniañ,ˈblønjɑ̃,02469.wav
bodenn,ˈbo:dɛn,02470.wav
brell,ˈbrɛl,02471.wav
bugaleaj,bygaˈleaʃ,02472.wav
dareviñ,daˈre:vi,02473.wav
diot,ˈdiɔt,02474.wav
dourek,ˈdu:rɛk,02475.wav
ed-du,eˈty:,02476.wav
goañvezh,ˈgoɑ̃:vɛs,02477.wav
gourlanv,ˈgurlɑ̃:no,02478.wav
gourlen,ˈgurlɛn,02479.wav
gwiad-kevnid,gwiatˈkewnit,02480.wav
hañvezh,ˈhɑ̃:vɛs,02481.wav
louzaouiñ,luˈzɔwi,02482.wav
merenn-vihan,merɛnˈviɑ̃n,02483.wav
mouchañ,ˈmuʃɑ̃,02484.wav
necʼhamant,neˈhɑ̃mɑ̃nt,02485.wav
oristal,oˈristal,02486.wav
pled,ˈple:t,02487.wav
pres,ˈpre:s,02488.wav
raktal,rakˈtɑ:l,02489.wav
spanell,ˈspɑ̃:nɛl,02490.wav
suilhañ,ˈsyʎɑ̃,02491.wav
teucʼh,ˈtøx,02492.wav
tornaod,tɔrˈnɔ:t,02493.wav
treujenn,ˈtrø:ʒɛn,02494.wav
treuz,ˈtrø:s,02495.wav
war-cʼhorre,warˈhɔre,02496.wav
even,ˈe:vɛn,02497.wav
abad,ˈɑ:bat,02498.wav
acʼhanta,aˈhɑ̃nta,02499.wav
ahel,ˈaɛl,02500.wav
aliañ,aˈliɑ̃,02501.wav
allas,ˈalas,02502.wav
ampartiz,ɑ̃mˈpartis,02503.wav
amprestañ,ɑ̃mˈprestɑ̃,02504.wav
amzer-vremañ,ɑ̃mzɛrˈvremɑ̃,02505.wav
anaoudegezh,ɑ̃nɔwˈdɛ:gɛs,02506.wav
antronoz,ɑ̃ntrõˈno:s,02507.wav
aotenn,ˈɔtɛn,02508.wav
argas,ˈargas,02509.wav
arme,ˈarme,02510.wav
arnod,ˈarnot,02511.wav
arouez,ˈarwes,02512.wav
arsav,ˈarzaw,02513.wav
arvest,ˈarvest,02514.wav
arz,ˈars,02515.wav
arzorn,ˈarzɔrn,02516.wav
asant,ˈasɑ̃nt,02517.wav
asantiñ,aˈsɑ̃nti,02518.wav
avank,ˈɑ:vɑ̃ŋk,02519.wav
avelek,aˈve:lɛk,02520.wav
avu,ˈɑ:vy,02521.wav
a-bell,aˈbɛl,02522.wav
a-bouez-penn,abwesˈpɛn,02523.wav
a-dal,aˈdɑ:l,02524.wav
a-daol-trumm,adɔlˈtrym,02525.wav
a-feson,aˈfesõn,02526.wav
a-grenn,aˈgrɛn,02527.wav
a-leizh,aˈlɛjs,02528.wav
a-rez,aˈre:s,02529.wav
a-ziavaez,aziaˈvɛ:s,02530.wav
a-ziocʼh,aˈziɔx,02531.wav
badeziant,baˈdezjɑ̃nt,02532.wav
bailh,ˈbaʎ,02533.wav
balañs,ˈbɑ:lɑ̃s,02534.wav
bali,ˈbɑ:li,02535.wav
banvez,ˈbɑ̃nvɛs,02536.wav
baot,ˈbɔwt,02537.wav
barzhoneg,barˈzõ:nɛk,02538.wav
barzhoniezh,barzõˈniɛs,02539.wav
beler,ˈbe:lɛr,02540.wav
beterabez,beteˈrɑ:bɛs,02541.wav
bigorn,ˈbi:gɔrn,02542.wav
biz-troad,bisˈtrwɑ:t,02543.wav
blevek,ˈblɛ:vɛk,02544.wav
bloñs,ˈblõns,02545.wav
bolontez,boˈlõntɛs,02546.wav
bomm,ˈbõm,02547.wav
born,ˈbɔrn,02548.wav
boa,ˈboa,02549.wav
botaouer,boˈtɔwɛr,02550.wav
boucʼh,ˈbux,02551.wav
boucʼhal,ˈbuhal,02552.wav
bouedenn,ˈbwe:dɛn,02553.wav
boulcʼh,ˈbulx,02554.wav
bourcʼhiz,ˈburxis,02555.wav
boz,ˈbo:s,02556.wav
bramm,ˈbrɑ̃m,02557.wav
breinañ,ˈbrɛjnɑ̃,02558.wav
chomlecʼh,ˈʃɔmlɛx,02559.wav
choual,ˈʃual,02560.wav
chouk,ʃuk,02561.wav
chug,ˈʃy:k,02562.wav
cʼhoarier,xwaˈriɛr,02563.wav
cʼhoariva,xwaˈri:va,02564.wav
cʼhwervoni,xwɛrˈvõ:ni,02565.wav
cʼhwibon,ˈxwi:bõn,02566.wav
cʼhwirinat,xwiˈri:nat,02567.wav
damant,ˈdɑ̃mɑ̃nt,02568.wav
dedennañ,deˈdɛnɑ̃,02569.wav
desped,ˈdespɛt,02570.wav
dianav,diˈɑ̃:naw,02571.wav
diazez,diˈɑ:zɛs,02572.wav
dibaot,ˈdi:bɔt,02573.wav
diboell,ˈdibwɛl,02574.wav
dibr,ˈdipr,02575.wav
dicʼhortoz,diˈhɔrtos,02576.wav
didro,ˈdidro,02577.wav
digabestr,diˈgɑ:bɛstr,02578.wav
digoll,ˈdi:gɔl,02579.wav
dioueriñ,diˈwe:ri,02580.wav
direizh,ˈdi:rɛjs,02581.wav
diseblant,diˈzeblɑ̃nt,02582.wav
disent,ˈdizɛnt,02583.wav
disi,ˈdisi,02584.wav
diskabell,disˈkɑ:bɛl,02585.wav
disliv,ˈdizliw,02586.wav
disoñj,ˈdi:zõʃ,02587.wav
diwisk,ˈdiwisk,02588.wav
dizant,ˈdi:zɑ̃nt,02589.wav
dizolo,diˈzo:lo,02590.wav
dlead,ˈdleat,02591.wav
doktor,ˈdɔktɔr,02592.wav
donedigezh,dõneˈdi:gɛs,02593.wav
doubl,ˈdupl,02594.wav
doujus,ˈdu:ʒys,02595.wav
dourenn,ˈdu:rɛn,02596.wav
dremmwel,ˈdrɛmwɛl,02597.wav
dre-holl,dreˈɔl,02598.wav
ecʼhonder,eˈhõndɛr,02599.wav
efed,ˈefɛt,02600.wav
ehanañ,eˈɑ̃:nɑ̃,02601.wav
em,ˈɛm,02602.wav
emgannañ,emˈgɑ̃nɑ̃,02603.wav
emzivad,emˈzi:vat,02604.wav
end-eeun,enˈdeøn,02605.wav
enklask,ˈeŋklask,02606.wav
enoe,ˈenwe,02607.wav
enoriñ,eˈno:ri,02608.wav
erer,ˈe:rɛr,02609.wav
esperout,esˈpe:rut,02610.wav
eston,ˈestõn,02611.wav
eurvad,ørˈvɑ:t,02612.wav
euzh,ˈø:s,02613.wav
e-unan,eˈy:nɑ̃n,02614.wav
fachañ,ˈfaʃɑ̃,02615.wav
falcʼhun,ˈfalxyn,02616.wav
fals,ˈfals,02617.wav
faot,ˈfɔt,02618.wav
flamboez,ˈflɑ̃mbwɛs,02619.wav
flip,ˈflip,02620.wav
flocʼh,ˈflɔx,02621.wav
flourig,ˈflu:rik,02622.wav
foeltrañ,ˈfwɛltrɑ̃,02623.wav
foet,ˈfwet,02624.wav
foz,ˈfo:s,02625.wav
frealz,ˈfreals,02626.wav
frim,ˈfrim,02627.wav
fringal,ˈfriŋgal,02628.wav
fubu,ˈfy:by,02629.wav
galloudek,gaˈlu:dɛk,02630.wav
ganedigezh,gɑ̃neˈdi:gɛs,02631.wav
garlostenn,garˈlɔstɛn,02632.wav
gast,ˈgast,02633.wav
genn,ˈgɛn,02634.wav
gloaz,ˈglwɑ:s,02635.wav
go,ˈgo:,02636.wav
goaf,ˈgwaf,02637.wav
goanag,ˈgwɑ̃:nak,02638.wav
golcʼhed,ˈgolxɛt,02639.wav
gouestl,ˈgwestl,02640.wav
gouestlañ,ˈgwestlɑ̃,02641.wav
gouiziegezh,gwiˈzje:gɛs,02642.wav
goulaouiñ,guˈlɔwi,02643.wav
gounid,ˈgu:nit,02644.wav
gourhed,ˈgurhet,02645.wav
gov,ˈgow,02646.wav
govel,ˈgo:vɛl,02647.wav
gramm,ˈgram,02648.wav
greunvaen,ˈgrønvẽn,02649.wav
grilh,ˈgriʎ,02650.wav
gup,ˈgyp,02651.wav
gwalarn,ˈgwɑ:larn,02652.wav
gwallgas,ˈgwalgas,02653.wav
gwareg,ˈgwɑ:rɛk,02654.wav
gwashaat,gwaˈsɑ:t,02655.wav
gweladenn,gweˈlɑ:dɛn,02656.wav
gwercʼh,ˈgwɛrx,02657.wav
gwerje,ˈgwɛrʒe,02658.wav
gwerzher,ˈgwɛrzɛr,02659.wav
gwerzhid,ˈgwɛrzit,02660.wav
gwiñver,ˈgwĩ:vɛr,02661.wav
gwiskad,ˈgwiskat,02662.wav
gwispid,ˈgwispit,02663.wav
gwitibunan,gwitiˈby:nɑ̃n,02664.wav
gwri,ˈgwri:,02665.wav
gwrimenn,ˈgwrimɛn,02666.wav
halañ,ˈhɑ:lɑ̃,02667.wav
harink,ˈɑ:riŋk,02668.wav
harnez,ˈharnɛs,02669.wav
heiz,ˈhɛjs,02670.wav
helavar,heˈlɑ:var,02671.wav
heligentañ,heliˈgɛntɑ̃,02672.wav
hengoun,ˈhengun,02673.wav
heskenn,ˈheskɛn,02674.wav
higenn,ˈhi:gɛn,02675.wav
hili,ˈi:li,02676.wav
hirvoud,ˈhirvut,02677.wav
hirvoudiñ,hirˈvu:di,02678.wav
hocʼh-gouez,ohˈgwe:s,02679.wav
hon-unan,õnˈy:nɑ̃n,02680.wav
hud,ˈhy:t,02681.wav
iliz-veur,ilizˈvø:r,02682.wav
impalaer,impaˈlɛ:r,02683.wav
implijad,imˈpli:ʒat,02684.wav
ingalañ,inˈgɑ:lɑ̃,02685.wav
inosant,iˈnosɑ̃nt,02686.wav
islonk,ˈizlõŋk,02687.wav
istim,ˈistim,02688.wav
ividig,iˈvi:dik,02689.wav
iwerzhoneg,iwɛrˈzõ:nɛk,02690.wav
izelaat,izeˈlɑ:t,02691.wav
jardin,ˈʒardin,02692.wav
jeu,ˈʒø:,02693.wav
jirafenn,ʒiˈrafɛn,02694.wav
jubennour,ʒyˈbɛnur,02695.wav
kabestr,ˈkɑ:bɛstr,02696.wav
kabiten,kaˈbitɛn,02697.wav
kaerell,ˈkɛ:rɛl,02698.wav
kalediñ,kaˈle:di,02699.wav
kaletaat,kaleˈtɑ:t,02700.wav
kanevedenn,kɑ̃neˈve:dɛn,02701.wav
kannad,ˈkɑ̃nat,02702.wav
kantik,ˈkɑ̃ntik,02703.wav
kantolor,kɑ̃nˈto:lɔr,02704.wav
kañval,ˈkɑ̃:val,02705.wav
kaol-fleur,kɔlˈflø:r,02706.wav
kaot,ˈkɔ:t,02707.wav
karroñs,ˈkarõs,02708.wav
kazarn,ˈkɑ:zarn,02709.wav
kefeleg,keˈfe:lɛk,02710.wav
kegid,ˈke:git,02711.wav
kellid,ˈkɛlit,02712.wav
kellidañ,kɛˈli:dɑ̃,02713.wav
keltiek,kɛlˈtjɛk,02714.wav
kempouez,ˈkɛmpwes,02715.wav
kendalcʼh,ˈkɛndalx,02716.wav
kenlabourat,kɛnlaˈbu:rat,02717.wav
kentr,ˈkɛntr,02718.wav
kern,ˈkɛrn,02719.wav
kevrenn,ˈkevrɛn,02720.wav
kevrin,ˈkevrin,02721.wav
kevrinus,keˈvri:nys,02722.wav
kibellañ,kiˈbɛlɑ̃,02723.wav
kiez,ˈkiɛs,02724.wav
kigenn,ˈki:gɛn,02725.wav
kinklañ,ˈkiŋklɑ̃,02726.wav
kizell,ˈki:zɛl,02727.wav
klañvdiour,klɑ̃wˈdiur,02728.wav
klok,ˈklɔk,02729.wav
klud,ˈkly:t,02730.wav
koagal,ˈkwɑ:gal,02731.wav
koazez,ˈkwɑ:zɛs,02732.wav
koazhañ,ˈkwɑ:zɑ̃,02733.wav
kogn,ˈkõɲ,02734.wav
kompezenn,kõmˈpe:zɛn,02735.wav
korr,ˈkɔr,02736.wav
koufr,ˈkufr,02737.wav
koustus,ˈkustys,02738.wav
kraf,ˈkraf,02739.wav
kravatenn,kraˈvatɛn,02740.wav
kravazh,ˈkrɑ:vas,02741.wav
krazenn,ˈkrɑ:zɛn,02742.wav
